"","from","to"
"29315","T Kushnir","X Zhao"
"29318","E Gleason","U Priva"
"29319","C Jong","J Lai"
"29320","D Gao","J Lai"
"29321","D Gao","C Jong"
"29322","R Huang","J Lai"
"29323","R Huang","C Jong"
"29324","R Huang","D Gao"
"29326","E Krahmer","C Jong"
"29327","E Krahmer","D Gao"
"29328","E Krahmer","R Huang"
"29330","J Sprenger","C Jong"
"29331","J Sprenger","D Gao"
"29332","J Sprenger","R Huang"
"29334","Y Kenett","J Zemla"
"29335","K Jun","J Zemla"
"29336","K Jun","Y Kenett"
"29337","J Austerweil","J Zemla"
"29339","J Austerweil","K Jun"
"29346","A Dayer","S Croker"
"29347","A Dayer","J Jordan"
"29348","A Dayer","D Schloesser"
"29349","A Dayer","V Cialdella"
"29350","N Feldman","C Richter"
"29351","H Salgado","C Richter"
"29352","H Salgado","N Feldman"
"29353","A Jansen","C Richter"
"29354","A Jansen","N Feldman"
"29355","A Jansen","H Salgado"
"29356","R Catrambone","D Chen"
"29358","G Schoener","M Richter"
"29359","G Schoener","J Lins"
"29361","G Loomes","S Bhatia"
"29362","M Sirota","F Vallee-Tourangeau"
"29364","G Vallee-Tourangeau","M Sirota"
"29365","G Storms","A White"
"29366","B Malt","A White"
"29368","S Verheyen","A White"
"29370","S Verheyen","B Malt"
"29371","I Toivonen","R Barbu"
"29372","M Zhang","S Johnson"
"29374","F Keil","M Zhang"
"29375","F Gobet","G Sala"
"29376","R Trinchero","G Sala"
"29377","R Trinchero","F Gobet"
"29378","S Ventura","G Sala"
"29379","S Ventura","F Gobet"
"29380","S Ventura","R Trinchero"
"29381","J Asselin","D Wilkenfeld"
"29383","T Lombrozo","J Asselin"
"29384","S Bridgers","N Velez"
"29388","C Yu","T Xu"
"29391","B Herd","K Begolli"
"29392","H Sayonno","K Begolli"
"29393","H Sayonno","B Herd"
"29395","S Jaeggi","B Herd"
"29396","S Jaeggi","H Sayonno"
"29398","L Richland","B Herd"
"29399","L Richland","H Sayonno"
"29401","A Voelker","S Aubin"
"29402","C Eliasmith","S Aubin"
"29403","C Eliasmith","A Voelker"
"29405","F Sun","J Jara-Ettinger"
"29407","L Schulz","F Sun"
"29409","J Tenenbaum","F Sun"
"29411","R Poldrack","I Eisenberg"
"29412","S Hansen","M Rabovsky"
"29413","J McClelland","M Rabovsky"
"29420","R Liu","R Patel"
"29422","K Koedinger","R Liu"
"29424","M Franke","T Brochhagen"
"29425","R Rooij","T Brochhagen"
"29426","R Rooij","M Franke"
"29427","R Cowell","P Sadil"
"29428","G Doyle","D Yurovsky"
"29430","M Frank","G Doyle"
"29431","C Morgan","A Shtulman"
"29432","S Frank","L Onnis"
"29434","H Yun","S Frank"
"29436","M Lou-Magnuson","S Frank"
"29438","L Rips","M Salomon"
"29440","S Stevenson","M Mozuraitis"
"29441","D Heller","M Mozuraitis"
"29442","D Heller","S Stevenson"
"29446","R Peterson","T Kershaw"
"29448","S Bhowmick","R Peterson"
"29449","E Wakefield","M Novack"
"29450","E Congdon","M Novack"
"29451","E Congdon","E Wakefield"
"29452","S Franconeri","M Novack"
"29453","S Franconeri","E Wakefield"
"29454","S Franconeri","E Congdon"
"29455","S Goldin-Meadow","M Novack"
"29457","S Goldin-Meadow","E Congdon"
"29458","S Goldin-Meadow","S Franconeri"
"29459","M Vugt","J Daamen"
"29460","N Taatgen","J Daamen"
"29461","N Taatgen","M Vugt"
"29465","K Leech","N Chernyak"
"29466","M Rowe","N Chernyak"
"29467","M Rowe","K Leech"
"29469","A Utsumi","K Takano"
"29470","F Xu","R Foushee"
"29471","J Gosmann","I Kajic"
"29472","T Stewart","I Kajic"
"29473","T Stewart","J Gosmann"
"29474","T Wennekers","I Kajic"
"29475","T Wennekers","J Gosmann"
"29476","T Wennekers","T Stewart"
"29477","C Eliasmith","I Kajic"
"29480","C Eliasmith","T Wennekers"
"29482","M Vugt","T Buwalda"
"29483","M Vugt","J Borst"
"29487","V Sloutsky","K Apfelbaum"
"29488","K Chadwick","C Robinson"
"29489","J Parker","C Robinson"
"29490","J Parker","K Chadwick"
"29492","S Sinnett","K Chadwick"
"29493","S Sinnett","J Parker"
"29494","G Vigliocco","A Rotaru"
"29495","S Frank","A Rotaru"
"29496","S Frank","G Vigliocco"
"29498","M Srinivasan","Y Xu"
"29499","M Srinivasan","B Malt"
"29503","I Paul","J Parker"
"29505","N Reinholtz","I Paul"
"29506","A Carstensen","C Tseng"
"29507","T Regier","C Tseng"
"29509","Y Xu","C Tseng"
"29514","F Milton","C Edmunds"
"29520","J Degen","C Graf"
"29521","R Hawkins","C Graf"
"29523","N Goodman","C Graf"
"29526","J Chen","L Speed"
"29527","F Huettig","L Speed"
"29528","F Huettig","J Chen"
"29530","A Majid","J Chen"
"29531","A Majid","F Huettig"
"29532","Z Ma","C Sims"
"29533","S Allred","C Sims"
"29534","S Allred","Z Ma"
"29536","R Lerch","Z Ma"
"29537","R Lerch","S Allred"
"29538","J Flombaum","C Sims"
"29539","J Flombaum","Z Ma"
"29540","J Flombaum","S Allred"
"29541","J Flombaum","R Lerch"
"29542","A Martin","L Doumas"
"29543","J Mueller-Trede","N Srivastava"
"29545","P Schrater","J Mueller-Trede"
"29547","E Vul","J Mueller-Trede"
"29548","E Vul","P Schrater"
"29552","M Kobayashi","T Matsuzaki"
"29553","N Arai","T Matsuzaki"
"29554","N Arai","M Kobayashi"
"29555","D Bartels","J Landy"
"29560","K Collister","S Flusberg"
"29561","K Collister","D Shapiro"
"29564","P Thibodeau","K Collister"
"29565","C Yang","K Schuler"
"29566","E Newport","K Schuler"
"29567","E Newport","C Yang"
"29568","P Carvalho","D Finch"
"29569","R Goldstone","D Finch"
"29575","K Byrne","B Pang"
"29576","D Worthy","B Pang"
"29578","J Abbott","J Peterson"
"29579","T Griffiths","J Peterson"
"29581","R Lin","P Khooshabeh"
"29583","C Melo","R Lin"
"29585","J Gratch","R Lin"
"29587","B Ouimette","P Khooshabeh"
"29588","B Ouimette","R Lin"
"29589","B Ouimette","C Melo"
"29590","B Ouimette","J Gratch"
"29592","J Blascovich","R Lin"
"29595","J Blascovich","B Ouimette"
"29603","R Thompson","A Kumcu"
"29604","R Levy","M Zhan"
"29605","A Kehler","M Zhan"
"29606","A Kehler","R Levy"
"29607","R West","L Kersten"
"29608","A Brook","L Kersten"
"29609","A Brook","R West"
"29612","E Walker","R Hendricks"
"29613","B Bergen","R Hendricks"
"29618","R Nunez","R Hendricks"
"29623","C Wilson","K Johannes"
"29625","B Landau","C Wilson"
"29626","A Mishler","J Harbison"
"29627","T Wallsten","J Harbison"
"29628","T Wallsten","A Mishler"
"29629","C Sun","M Ramscar"
"29631","P Hendrix","C Sun"
"29633","H Baayen","C Sun"
"29640","T Kujala","D Salvucci"
"29650","C Perret","L Allen"
"29652","D McNamara","C Perret"
"29654","I Yildirim","K Allen"
"29657","R Meijer","F Sense"
"29658","H Rijn","F Sense"
"29659","H Rijn","R Meijer"
"29660","R Shao","C Hoyos"
"29663","E Kaiser","H Wang"
"29664","G Cottrell","S Wiraatmadja"
"29665","R Scott","E Roby"
"29667","B Meder","E Schulz"
"29668","B Meder","M Speekenbrink"
"29669","J Trueswell","A Hafri"
"29670","B Strickland","A Hafri"
"29671","B Strickland","J Trueswell"
"29673","M Quade","M Halbrugge"
"29674","K Engelbrecht","M Halbrugge"
"29675","K Engelbrecht","M Quade"
"29676","H Brouwer","J Calvillo"
"29677","M Crocker","J Calvillo"
"29678","M Crocker","H Brouwer"
"29683","J Tenenbaum","N Bramley"
"29686","P Blackburn","T Brauner"
"29687","I Polyanskaya","T Brauner"
"29688","I Polyanskaya","P Blackburn"
"29690","G Roberts","B Sneller"
"29691","S Piantadosi","E Bigelow"
"29692","Y Zheng","Y Gu"
"29694","M Swerts","Y Zheng"
"29697","K MacDonald","M Lewis"
"29698","E Walker","T Verhoef"
"29699","T Marghetis","T Verhoef"
"29701","N Taatgen","S Rupp"
"29703","M Ramasubramanian","G Vallee-Tourangeau"
"29704","M Ramasubramanian","F Vallee-Tourangeau"
"29706","M Franke","M Herbstritt"
"29707","D Spokoyny","J Irvin"
"29708","F Martin","J Irvin"
"29709","F Martin","D Spokoyny"
"29710","R Meng","P Matthews"
"29711","E Toomarian","P Matthews"
"29712","E Toomarian","R Meng"
"29714","E Hubbard","R Meng"
"29715","E Hubbard","E Toomarian"
"29716","M Thuring","A Trapp"
"29717","T Blanchard","N Vasilyeva"
"29719","T Lombrozo","T Blanchard"
"29720","F Dablander","M Franke"
"29721","A Schoeller","M Franke"
"29722","A Schoeller","F Dablander"
"29723","E Bennett","M Franke"
"29724","E Bennett","F Dablander"
"29725","E Bennett","A Schoeller"
"29727","J Degen","F Dablander"
"29728","J Degen","A Schoeller"
"29729","J Degen","E Bennett"
"29730","M Tessler","M Franke"
"29731","M Tessler","F Dablander"
"29732","M Tessler","A Schoeller"
"29733","M Tessler","E Bennett"
"29735","J Kao","M Franke"
"29736","J Kao","F Dablander"
"29737","J Kao","A Schoeller"
"29738","J Kao","E Bennett"
"29739","J Kao","J Degen"
"29740","J Kao","M Tessler"
"29741","N Goodman","M Franke"
"29742","N Goodman","F Dablander"
"29743","N Goodman","A Schoeller"
"29748","D Markant","A Ruggeri"
"29749","T Gureckis","A Ruggeri"
"29752","F Xu","D Markant"
"29753","F Xu","T Gureckis"
"29754","M Jacovina","L Allen"
"29756","D McNamara","M Jacovina"
"29757","E Wnuk","E Wnuk"
"29761","G Orban","D Nagy"
"29763","M Dale","P Cheung"
"29765","M Corre","M Dale"
"29767","D Shi","J Kralik"
"29768","O El-Shroa","J Kralik"
"29769","O El-Shroa","D Shi"
"29770","L Ray","J Kralik"
"29771","L Ray","D Shi"
"29772","L Ray","O El-Shroa"
"29778","L Schmitz","B Wahn"
"29779","P Konig","B Wahn"
"29780","P Konig","L Schmitz"
"29781","G Knoblich","B Wahn"
"29783","G Knoblich","P Konig"
"29786","J Carr","M Tamariz"
"29787","J Carr","S Kirby"
"29788","M Brady","A Valenti"
"29789","M Scheutz","A Valenti"
"29790","M Scheutz","M Brady"
"29791","P Holcomb","A Valenti"
"29792","P Holcomb","M Brady"
"29793","P Holcomb","M Scheutz"
"29794","H Pu","A Valenti"
"29795","H Pu","M Brady"
"29796","H Pu","M Scheutz"
"29798","M Tessler","E Yoon"
"29799","N Goodman","E Yoon"
"29802","M Frank","M Tessler"
"29805","Z Kriegel","N Craycraft"
"29806","M Tanenhaus","N Craycraft"
"29807","M Tanenhaus","Z Kriegel"
"29808","J Roche","N Craycraft"
"29809","J Roche","Z Kriegel"
"29811","E Yoon","A Nordmeyer"
"29814","M Waldmann","S Stephan"
"29825","M Postma-Nilsenova","R Vromans"
"29826","E Slusser","P Cheung"
"29827","A Shusterman","P Cheung"
"29828","A Shusterman","E Slusser"
"29831","D Ruskin","H Azab"
"29832","C Kidd","H Azab"
"29833","C Kidd","D Ruskin"
"29836","N Krishnaswamy","J Pustejovsky"
"29839","Y Xu","E Cibelli"
"29840","J Austerweil","E Cibelli"
"29841","J Austerweil","Y Xu"
"29842","T Griffiths","E Cibelli"
"29843","T Griffiths","Y Xu"
"29845","T Regier","E Cibelli"
"29847","T Regier","J Austerweil"
"29849","R Enns","Y Chen"
"29850","E Nicoladis","Y Chen"
"29851","E Nicoladis","R Enns"
"29852","T Wu","A Yuan"
"29853","J McClelland","A Yuan"
"29854","J McClelland","T Wu"
"29855","Y Choi","J Lee"
"29856","I Katz","I Katz"
"29858","S Thompson-Schill","A Leshinskaya"
"29860","J Gu","K Do"
"29861","K Yoo","K Do"
"29862","K Yoo","J Gu"
"29863","P Carvalho","C Chen"
"29865","C Yu","P Carvalho"
"29866","Y Dunham","N Chernyak"
"29867","P Blake","N Chernyak"
"29868","P Blake","Y Dunham"
"29869","E Bonawitz","E Lapidow"
"29870","J Snedeker","J Ziegler"
"29871","K Kurtz","D Silliman"
"29872","A Harrison","S Khemlani"
"29874","G Trafton","A Harrison"
"29875","T Rogers","Q Lu"
"29876","M Bolognese","G Sala"
"29877","G Barsuola","G Sala"
"29878","G Barsuola","M Bolognese"
"29879","M Signorelli","G Sala"
"29880","M Signorelli","M Bolognese"
"29881","M Signorelli","G Barsuola"
"29883","F Gobet","M Bolognese"
"29884","F Gobet","G Barsuola"
"29885","F Gobet","M Signorelli"
"29889","T Mizuguchi","T Mizuguchi"
"29890","M Ahissar","E Kimel"
"29892","A Bernatskiy","N Livingston"
"29893","K Livingston","N Livingston"
"29894","K Livingston","A Bernatskiy"
"29895","M Smith","N Livingston"
"29896","M Smith","A Bernatskiy"
"29897","M Smith","K Livingston"
"29898","J Schwarz","N Livingston"
"29899","J Schwarz","A Bernatskiy"
"29900","J Schwarz","K Livingston"
"29901","J Schwarz","M Smith"
"29902","J Bongard","N Livingston"
"29903","J Bongard","A Bernatskiy"
"29904","J Bongard","K Livingston"
"29905","J Bongard","M Smith"
"29906","J Bongard","J Schwarz"
"29907","D Wallach","N Livingston"
"29908","D Wallach","A Bernatskiy"
"29909","D Wallach","K Livingston"
"29910","D Wallach","M Smith"
"29911","D Wallach","J Schwarz"
"29912","D Wallach","J Bongard"
"29913","E Altiero","N Livingston"
"29914","E Altiero","A Bernatskiy"
"29916","E Altiero","M Smith"
"29917","E Altiero","J Schwarz"
"29918","E Altiero","J Bongard"
"29919","E Altiero","D Wallach"
"29920","J Long","N Livingston"
"29921","J Long","A Bernatskiy"
"29922","J Long","K Livingston"
"29923","J Long","M Smith"
"29924","J Long","J Schwarz"
"29925","J Long","J Bongard"
"29926","J Long","D Wallach"
"29927","J Long","E Altiero"
"29928","M Almeda","C Uscianowski"
"29929","C Freeman","C Uscianowski"
"29930","C Freeman","M Almeda"
"29931","H Ginsburg","C Uscianowski"
"29932","H Ginsburg","M Almeda"
"29933","H Ginsburg","C Freeman"
"29940","S Heverly-Fitt","R Prather"
"29941","A Candan","K Swallow"
"29942","J Kemp","K Swallow"
"29943","J Kemp","A Candan"
"29944","E Kitrick","J Kanero"
"29945","K Hirsh-Pasek","J Kanero"
"29946","K Hirsh-Pasek","E Kitrick"
"29947","K Holmes","J Kanero"
"29948","K Holmes","E Kitrick"
"29949","K Holmes","K Hirsh-Pasek"
"29951","B Kotchoubey","F Nonnenmacher"
"29954","N Kacinik","J Chen"
"29956","Y Chen","N Kacinik"
"29957","N Wu","J Chen"
"29958","N Wu","N Kacinik"
"29959","N Wu","Y Chen"
"29960","T Hills","T Engelthaler"
"29964","R Siegler","D Braithwaite"
"29965","K Holmes","A Deslauriers"
"29967","R Richert","M Schlesinger"
"29968","J Franchak","M Schlesinger"
"29969","J Franchak","R Richert"
"29971","E Weinberger","E Munnich"
"29972","A Hoffmann","E Munnich"
"29973","A Hoffmann","E Weinberger"
"29975","N Spanola","L Grimm"
"29976","A Protopapas","S Loui"
"29977","N Conaway","K Levering"
"29980","A Saide","N Shaman"
"29981","R Richert","N Shaman"
"29982","R Richert","A Saide"
"29984","S Arunachalam","A He"
"29985","L Child","R Ross"
"29986","D Baldwin","R Ross"
"29987","D Baldwin","L Child"
"29989","L Smith","C Tay"
"29990","C Yu","C Tay"
"29995","K Endo","R Yakushijin"
"29997","C Wilson","M Young"
"29998","J Groos","M Lamar"
"29999","P Thibodeau","S Cox"
"30000","M Lengyel","J Cevora"
"30001","R Henson","J Cevora"
"30002","R Henson","M Lengyel"
"30003","V Simmering","C Jensen"
"30004","T Rogers","C Jensen"
"30005","T Rogers","V Simmering"
"30006","J Boucher","J Sullivan"
"30007","R Goodkind","J Sullivan"
"30008","R Goodkind","J Boucher"
"30009","R Kiefer","J Sullivan"
"30010","R Kiefer","J Boucher"
"30011","R Kiefer","R Goodkind"
"30012","R Skyer","J Sullivan"
"30013","R Skyer","J Boucher"
"30014","R Skyer","R Goodkind"
"30015","R Skyer","R Kiefer"
"30016","K Williams","J Sullivan"
"30017","K Williams","J Boucher"
"30018","K Williams","R Goodkind"
"30019","K Williams","R Kiefer"
"30020","K Williams","R Skyer"
"30021","H Jabotinsky","E Sagi"
"30022","K Castellano","G Jackson"
"30023","D Zapata-Rivera","G Jackson"
"30024","D Zapata-Rivera","K Castellano"
"30025","I Iotzov","D Leeds"
"30027","M Penner-Wilger","O Wassing"
"30030","P Marshall","S Weiss"
"30031","C Mills","M Faber"
"30032","K Kopp","M Faber"
"30033","K Kopp","C Mills"
"30034","S D'mello","M Faber"
"30035","S D'mello","C Mills"
"30036","S D'mello","K Kopp"
"30043","J Grabowski","S Wallot"
"30044","K Goedert","B Rehder"
"30045","C Willett","B Rehder"
"30046","C Willett","K Goedert"
"30047","R Blattner","B Rehder"
"30048","R Blattner","K Goedert"
"30049","R Blattner","C Willett"
"30050","W Ma","R Berg"
"30052","Y Moon","J Kim"
"30053","H Jo","J Kim"
"30054","H Jo","Y Moon"
"30055","J Ryu","J Kim"
"30056","J Ryu","Y Moon"
"30057","J Ryu","H Jo"
"30058","C Lucas","B Montambault"
"30059","J Austerweil","B Montambault"
"30060","J Austerweil","C Lucas"
"30061","C Yu","L Slone"
"30062","L Smith","L Slone"
"30064","D Odic","C Baer"
"30065","Y Tzneg","C Lien"
"30066","H Chien","C Lien"
"30067","H Chien","Y Tzneg"
"30068","C Chen","C Lien"
"30069","C Chen","Y Tzneg"
"30070","C Chen","H Chien"
"30071","C Strassmann","A Putten"
"30072","N Kramer","A Putten"
"30073","N Kramer","C Strassmann"
"30074","R Balasubramaniam","B Mede"
"30075","C Kello","B Mede"
"30076","C Kello","R Balasubramaniam"
"30077","A Cohen","K Ferrara"
"30078","B Landau","K Ferrara"
"30079","B Landau","A Cohen"
"30080","X Zhao","X Zhao"
"30081","S Menard","A Danek"
"30082","J Wiley","A Danek"
"30083","J Wiley","S Menard"
"30084","L Daoust","L Daoust"
"30087","A Jaeger","T Griffin"
"30088","D Sarmento","J Wiley"
"30089","D Sarmento","T Griffin"
"30090","D Sarmento","A Jaeger"
"30092","M Mielicki","T Griffin"
"30093","M Mielicki","A Jaeger"
"30094","M Mielicki","D Sarmento"
"30095","J Toscano","O Pereira"
"30097","C Larson","J Andrews"
"30098","C Larson","K Livingston"
"30101","K Kurtz","C Larson"
"30102","E Nordeen","S Vrabic"
"30103","J Toscano","S Vrabic"
"30104","J Toscano","E Nordeen"
"30105","A Wong","E Cranford"
"30106","J Durriseau","E Cranford"
"30107","J Durriseau","A Wong"
"30108","K Barnes","E Cranford"
"30109","K Barnes","A Wong"
"30110","K Barnes","J Durriseau"
"30111","W Jones","E Cranford"
"30112","W Jones","A Wong"
"30113","W Jones","J Durriseau"
"30114","W Jones","K Barnes"
"30115","G Bradshaw","E Cranford"
"30116","G Bradshaw","A Wong"
"30117","G Bradshaw","J Durriseau"
"30118","G Bradshaw","K Barnes"
"30119","G Bradshaw","W Jones"
"30121","J Moss","A Wong"
"30122","J Moss","J Durriseau"
"30123","J Moss","K Barnes"
"30125","J Moss","G Bradshaw"
"30127","K Castellanos","A Paxton"
"30128","K Castellanos","D Abney"
"30129","G Sepulveda","A Paxton"
"30130","G Sepulveda","D Abney"
"30131","G Sepulveda","K Castellanos"
"30133","J Siklos-Whillans","J Hong"
"30134","J Siklos-Whillans","T Ferretti"
"30137","D Hall","J Siklos-Whillans"
"30138","K Kurtz","S Snoddy"
"30140","D Frye","J Jeong"
"30141","A Paxton","E Roby"
"30142","R Dale","E Roby"
"30145","R Scott","A Paxton"
"30146","R Scott","R Dale"
"30147","S Abbaspour","J Schneider"
"30148","T Cacchione","J Schneider"
"30149","T Cacchione","S Abbaspour"
"30152","R Balasubramaniam","C Gordon"
"30154","M Spivey","R Balasubramaniam"
"30155","C Tompkins","V Scharp"
"30156","M Dickey","V Scharp"
"30157","M Dickey","C Tompkins"
"30160","S Creel","C Quam"
"30161","J Groos","J Huang"
"30162","M Lamar","J Huang"
"30164","A Brandone","B Klimek"
"30165","C Schonberg","E Russell"
"30166","S Barreiro","E Russell"
"30167","S Barreiro","C Schonberg"
"30168","C Johnson","J Hart"
"30169","N Duran","J Hart"
"30170","N Duran","C Johnson"
"30172","S Croker","E Lobato"
"30174","A Li","J Chen"
"30175","L Perry","L Perry"
"30176","A Amorati","B Nelligan"
"30177","D Adams","B Nelligan"
"30178","D Adams","A Amorati"
"30179","C Galeucia","B Nelligan"
"30180","C Galeucia","A Amorati"
"30182","L Carlson","B Nelligan"
"30183","L Carlson","A Amorati"
"30186","B Rossion","A Marquis"
"30187","M Moulson","A Marquis"
"30188","M Moulson","B Rossion"
"30189","S Varma","P Patel"
"30190","W Kennedy","W Kennedy"
"30192","E Risko","D White"
"30194","D Besner","E Risko"
"30195","D Gokcay","S Yuceil"
"30199","J Lohmann","A Belardinelli"
"30203","I Rivlin","A Goldstein"
"30204","R Hassin","A Goldstein"
"30205","R Hassin","I Rivlin"
"30207","N Evans","B Jee"
"30208","N Evans","F Anggoro"
"30209","C Murphy","B Jee"
"30210","C Murphy","F Anggoro"
"30211","C Murphy","N Evans"
"30212","J Tran","B Jee"
"30213","J Tran","F Anggoro"
"30214","J Tran","N Evans"
"30215","J Tran","C Murphy"
"30216","C Morano","B Jee"
"30217","C Morano","F Anggoro"
"30218","C Morano","N Evans"
"30219","C Morano","C Murphy"
"30220","C Morano","J Tran"
"30221","A McCarthy","B Jee"
"30222","A McCarthy","F Anggoro"
"30223","A McCarthy","N Evans"
"30224","A McCarthy","C Murphy"
"30225","A McCarthy","J Tran"
"30226","A McCarthy","C Morano"
"30227","V Jackson","B Jee"
"30228","V Jackson","F Anggoro"
"30229","V Jackson","N Evans"
"30230","V Jackson","C Murphy"
"30231","V Jackson","J Tran"
"30232","V Jackson","C Morano"
"30233","V Jackson","A McCarthy"
"30234","D Salvucci","E Khosroshahi"
"30235","A Wellwood","H Farkas"
"30236","H Konishi","N Brezack"
"30237","R Golinkoff","N Brezack"
"30238","R Golinkoff","H Konishi"
"30239","K Hirsh-Pasek","N Brezack"
"30240","K Hirsh-Pasek","H Konishi"
"30248","A Nazareth","A Ahmed"
"30249","D Burnetta","A Ahmed"
"30250","D Burnetta","A Nazareth"
"30251","M Abozeed","A Ahmed"
"30252","M Abozeed","A Nazareth"
"30253","M Abozeed","D Burnetta"
"30254","N Newcombe","A Ahmed"
"30255","N Newcombe","A Nazareth"
"30256","N Newcombe","D Burnetta"
"30257","N Newcombe","M Abozeed"
"30259","T O'Donnell","J Mu"
"30260","J Hartshorne","J Mu"
"30262","J Korman","B Kim"
"30263","B Malle","B Kim"
"30265","J Marewski","J Olds"
"30266","E Isbilen","E Isbilen"
"30267","M Si","M Si"
"30268","P Maglio","U Krishnamurthy"
"30269","K Kopp","S Dmello"
